loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
289.7673482622419,0,15.86329197883606,False,,,1,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-05-15,1614438315,15.86329197883606,10529,instance-adlr-2,10.128.0.5,15.86329197883606,0,1,29818_00004
226.60840386526925,1,10.72749948501587,False,,,2,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-05-25,1614438325,26.59079146385193,10529,instance-adlr-2,10.128.0.5,26.59079146385193,0,2,29818_00004
201.61103458949498,2,10.81247854232788,False,,,3,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-05-36,1614438336,37.40327000617981,10529,instance-adlr-2,10.128.0.5,37.40327000617981,0,3,29818_00004
175.2834912763323,3,10.633793592453003,False,,,4,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-05-47,1614438347,48.03706359863281,10529,instance-adlr-2,10.128.0.5,48.03706359863281,0,4,29818_00004
160.88791405814035,4,10.551617860794067,False,,,5,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-05-57,1614438357,58.58868145942688,10529,instance-adlr-2,10.128.0.5,58.58868145942688,0,5,29818_00004
142.4528172302246,5,10.751340389251709,False,,,6,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-06-08,1614438368,69.34002184867859,10529,instance-adlr-2,10.128.0.5,69.34002184867859,0,6,29818_00004
140.45301971435546,6,11.055438756942749,False,,,7,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-06-19,1614438379,80.39546060562134,10529,instance-adlr-2,10.128.0.5,80.39546060562134,0,7,29818_00004
138.95183264596122,7,10.162885189056396,False,,,8,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-06-29,1614438389,90.55834579467773,10529,instance-adlr-2,10.128.0.5,90.55834579467773,0,8,29818_00004
137.52462568010603,8,9.42795181274414,False,,,9,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-06-39,1614438399,99.98629760742188,10529,instance-adlr-2,10.128.0.5,99.98629760742188,0,9,29818_00004
136.35941338675363,9,10.856089115142822,False,,,10,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-06-50,1614438410,110.8423867225647,10529,instance-adlr-2,10.128.0.5,110.8423867225647,0,10,29818_00004
135.37675345284597,10,10.789902210235596,False,,,11,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-00,1614438420,121.6322889328003,10529,instance-adlr-2,10.128.0.5,121.6322889328003,0,11,29818_00004
134.16635868617468,11,10.864234685897827,False,,,12,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-11,1614438431,132.49652361869812,10529,instance-adlr-2,10.128.0.5,132.49652361869812,0,12,29818_00004
133.27564351763044,12,10.770284414291382,False,,,13,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-22,1614438442,143.2668080329895,10529,instance-adlr-2,10.128.0.5,143.2668080329895,0,13,29818_00004
115.31910924639021,13,10.638176918029785,False,,,14,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-33,1614438453,153.9049849510193,10529,instance-adlr-2,10.128.0.5,153.9049849510193,0,14,29818_00004
106.31066180637904,14,10.400160312652588,False,,,15,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-43,1614438463,164.30514526367188,10529,instance-adlr-2,10.128.0.5,164.30514526367188,0,15,29818_00004
105.41690110342843,15,10.63870644569397,False,,,16,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-07-54,1614438474,174.94385170936584,10529,instance-adlr-2,10.128.0.5,174.94385170936584,0,16,29818_00004
104.95071607317243,16,10.789678812026978,False,,,17,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-08-04,1614438484,185.73353052139282,10529,instance-adlr-2,10.128.0.5,185.73353052139282,0,17,29818_00004
